item_id,csv_row_number,expected_key,question,status,error,question_dir,ground_truth_table_csv
row_465,465,platinum_agent,"Which Phase 3 PD-1 monotherapy trials in Breast should I review, and from the treatment regimen extract dosing schedule and whether cisplatin or carboplatin was used?",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_465__Which_Phase_3_PD_1_monotherapy_trials_in_Breast_should_I_review_and_from_the_treatment_reg,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_465__Which_Phase_3_PD_1_monotherapy_trials_in_Breast_should_I_review_and_from_the_treatment_reg/ground_truth_table.csv
row_487,487,platinum_agent,"Which Phase 2 PD-1 monotherapy trials in Small Cell Lung should I review, and from the treatment regimen extract dosing schedule and whether cisplatin or carboplatin was used?",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_487__Which_Phase_2_PD_1_monotherapy_trials_in_Small_Cell_Lung_should_I_review_and_from_the_trea,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_487__Which_Phase_2_PD_1_monotherapy_trials_in_Small_Cell_Lung_should_I_review_and_from_the_trea/ground_truth_table.csv
row_491,491,platinum_agent,"Which Phase 2 PD-1 monotherapy trials in Hepatocellular should I review, and from the treatment regimen extract dosing schedule and whether cisplatin or carboplatin was used?",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_491__Which_Phase_2_PD_1_monotherapy_trials_in_Hepatocellular_should_I_review_and_from_the_treat,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_491__Which_Phase_2_PD_1_monotherapy_trials_in_Hepatocellular_should_I_review_and_from_the_treat/ground_truth_table.csv
row_44,44,primary_endpoint_category,"In Esophageal/GEJ Phase 2 trials, standardize the primary endpoint into one of OS, PFS, ORR, DFS, DOR, AE-rate, or Other.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_44__In_Esophageal_GEJ_Phase_2_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_D,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_44__In_Esophageal_GEJ_Phase_2_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_D/ground_truth_table.csv
row_48,48,primary_endpoint_category,"In Melanoma Phase 2 trials, standardize the primary endpoint into one of OS, PFS, ORR, DFS, DOR, AE-rate, or Other.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_48__In_Melanoma_Phase_2_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS_DOR,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_48__In_Melanoma_Phase_2_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS_DOR/ground_truth_table.csv
row_50,50,primary_endpoint_category,"In Mesothelioma Phase 3 trials, standardize the primary endpoint into one of OS, PFS, ORR, DFS, DOR, AE-rate, or Other.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_50__In_Mesothelioma_Phase_3_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_50__In_Mesothelioma_Phase_3_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS/ground_truth_table.csv
row_53,53,primary_endpoint_category,"In Multiple Myeloma Phase 3 trials, standardize the primary endpoint into one of OS, PFS, ORR, DFS, DOR, AE-rate, or Other.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_53__In_Multiple_Myeloma_Phase_3_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_53__In_Multiple_Myeloma_Phase_3_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR/ground_truth_table.csv
row_66,66,primary_endpoint_category,"In Colorectal Phase 2 trials, standardize the primary endpoint into one of OS, PFS, ORR, DFS, DOR, AE-rate, or Other.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_66__In_Colorectal_Phase_2_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS_D,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_66__In_Colorectal_Phase_2_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS_D/ground_truth_table.csv
row_84,84,primary_endpoint_category,"In Gastric/GEJ Phase 2 trials, standardize the primary endpoint into one of OS, PFS, ORR, DFS, DOR, AE-rate, or Other.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_84__In_Gastric_GEJ_Phase_2_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_84__In_Gastric_GEJ_Phase_2_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS/ground_truth_table.csv
row_118,118,primary_endpoint_category,"In Small Cell Lung Phase 2 trials, standardize the primary endpoint into one of OS, PFS, ORR, DFS, DOR, AE-rate, or Other.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_118__In_Small_Cell_Lung_Phase_2_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_118__In_Small_Cell_Lung_Phase_2_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR/ground_truth_table.csv
row_154,154,primary_endpoint_category,"In Head and Neck Phase 3 trials, standardize the primary endpoint into one of OS, PFS, ORR, DFS, DOR, AE-rate, or Other.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_154__In_Head_and_Neck_Phase_3_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DF,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_154__In_Head_and_Neck_Phase_3_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DF/ground_truth_table.csv
row_201,201,primary_endpoint_category,"In Renal cell Phase 3 trials, standardize the primary endpoint into one of OS, PFS, ORR, DFS, DOR, AE-rate, or Other.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_201__In_Renal_cell_Phase_3_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS_D,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_201__In_Renal_cell_Phase_3_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS_D/ground_truth_table.csv
row_221,221,primary_endpoint_category,"In Mesothelioma Phase 2 trials, standardize the primary endpoint into one of OS, PFS, ORR, DFS, DOR, AE-rate, or Other.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_221__In_Mesothelioma_Phase_2_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_221__In_Mesothelioma_Phase_2_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS/ground_truth_table.csv
row_227,227,primary_endpoint_category,"In Hepatocellular Phase 2 trials, standardize the primary endpoint into one of OS, PFS, ORR, DFS, DOR, AE-rate, or Other.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_227__In_Hepatocellular_Phase_2_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_D,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_227__In_Hepatocellular_Phase_2_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_D/ground_truth_table.csv
row_237,237,primary_endpoint_category,"In Renal cell Phase 2 trials, standardize the primary endpoint into one of OS, PFS, ORR, DFS, DOR, AE-rate, or Other.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_237__In_Renal_cell_Phase_2_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS_D,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_237__In_Renal_cell_Phase_2_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS_D/ground_truth_table.csv
row_241,241,primary_endpoint_category,"In Multiple Myeloma Phase 2 trials, standardize the primary endpoint into one of OS, PFS, ORR, DFS, DOR, AE-rate, or Other.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_241__In_Multiple_Myeloma_Phase_2_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_241__In_Multiple_Myeloma_Phase_2_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR/ground_truth_table.csv
row_249,249,primary_endpoint_category,"In Non-Small Cell Lung Phase 2 trials, standardize the primary endpoint into one of OS, PFS, ORR, DFS, DOR, AE-rate, or Other.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_249__In_Non_Small_Cell_Lung_Phase_2_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_249__In_Non_Small_Cell_Lung_Phase_2_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS/ground_truth_table.csv
row_267,267,primary_endpoint_category,"In Esophageal/GEJ Phase 3 trials, standardize the primary endpoint into one of OS, PFS, ORR, DFS, DOR, AE-rate, or Other.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_267__In_Esophageal_GEJ_Phase_3_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_D,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_267__In_Esophageal_GEJ_Phase_3_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_D/ground_truth_table.csv
row_272,272,primary_endpoint_category,"In Breast Phase 2 trials, standardize the primary endpoint into one of OS, PFS, ORR, DFS, DOR, AE-rate, or Other.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_272__In_Breast_Phase_2_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS_DOR_A,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_272__In_Breast_Phase_2_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS_DOR_A/ground_truth_table.csv
row_277,277,primary_endpoint_category,"In Gastric/GEJ Phase 3 trials, standardize the primary endpoint into one of OS, PFS, ORR, DFS, DOR, AE-rate, or Other.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_277__In_Gastric_GEJ_Phase_3_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_277__In_Gastric_GEJ_Phase_3_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS/ground_truth_table.csv
row_317,317,primary_endpoint_category,"In Pancreatic Phase 2 trials, standardize the primary endpoint into one of OS, PFS, ORR, DFS, DOR, AE-rate, or Other.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_317__In_Pancreatic_Phase_2_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS_D,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_317__In_Pancreatic_Phase_2_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS_D/ground_truth_table.csv
row_325,325,primary_endpoint_category,"In Bladder Phase 2 trials, standardize the primary endpoint into one of OS, PFS, ORR, DFS, DOR, AE-rate, or Other.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_325__In_Bladder_Phase_2_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS_DOR,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_325__In_Bladder_Phase_2_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS_DOR/ground_truth_table.csv
row_384,384,primary_endpoint_category,"In Head and Neck Phase 2 trials, standardize the primary endpoint into one of OS, PFS, ORR, DFS, DOR, AE-rate, or Other.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_384__In_Head_and_Neck_Phase_2_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DF,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_384__In_Head_and_Neck_Phase_2_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DF/ground_truth_table.csv
row_391,391,primary_endpoint_category,"In Small Cell Lung Phase 3 trials, standardize the primary endpoint into one of OS, PFS, ORR, DFS, DOR, AE-rate, or Other.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_391__In_Small_Cell_Lung_Phase_3_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_391__In_Small_Cell_Lung_Phase_3_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR/ground_truth_table.csv
row_411,411,primary_endpoint_category,"In Hodgkin Lymphoma Phase 3 trials, standardize the primary endpoint into one of OS, PFS, ORR, DFS, DOR, AE-rate, or Other.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_411__In_Hodgkin_Lymphoma_Phase_3_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_411__In_Hodgkin_Lymphoma_Phase_3_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR/ground_truth_table.csv
row_414,414,primary_endpoint_category,"In Melanoma Phase 3 trials, standardize the primary endpoint into one of OS, PFS, ORR, DFS, DOR, AE-rate, or Other.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_414__In_Melanoma_Phase_3_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS_DOR,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_414__In_Melanoma_Phase_3_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS_DOR/ground_truth_table.csv
row_426,426,primary_endpoint_category,"In Prostate Phase 2 trials, standardize the primary endpoint into one of OS, PFS, ORR, DFS, DOR, AE-rate, or Other.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_426__In_Prostate_Phase_2_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS_DOR,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_426__In_Prostate_Phase_2_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS_DOR/ground_truth_table.csv
row_451,451,primary_endpoint_category,"In Colorectal Phase 3 trials, standardize the primary endpoint into one of OS, PFS, ORR, DFS, DOR, AE-rate, or Other.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_451__In_Colorectal_Phase_3_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS_D,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_451__In_Colorectal_Phase_3_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS_D/ground_truth_table.csv
row_461,461,primary_endpoint_category,"In Bladder Phase 3 trials, standardize the primary endpoint into one of OS, PFS, ORR, DFS, DOR, AE-rate, or Other.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_461__In_Bladder_Phase_3_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS_DOR,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_461__In_Bladder_Phase_3_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS_DOR/ground_truth_table.csv
row_464,464,primary_endpoint_category,"In Breast Phase 3 trials, standardize the primary endpoint into one of OS, PFS, ORR, DFS, DOR, AE-rate, or Other.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_464__In_Breast_Phase_3_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS_DOR_A,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/primary_endpoint_category__row_464__In_Breast_Phase_3_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS_DOR_A/ground_truth_table.csv
